datahora, temperatura_C, pressão_Pa, humidade_Rel, radiação_W/m2
2023-01-31 12:45:00,12.10,101.9,50.00,347.00
2023-01-31 13:00:00,12.70,101.9,50.00,381.00
2023-01-31 13:15:00,13.20,101.9,50.00,410.00
2023-01-31 13:30:00,13.40,101.9,50.00,413.00
2023-01-31 13:45:00,13.30,101.8,50.00,405.00
2023-01-31 14:00:00,13.90,101.8,50.00,395.00
2023-01-31 14:15:00,14.00,101.8,50.00,383.00
2023-01-31 14:30:00,14.10,101.8,50.00,345.00
2023-01-31 14:45:00,13.60,101.8,50.00,323.00
2023-01-31 15:00:00,13.20,101.8,60.00,290.00
2023-01-31 15:15:00,13.20,101.8,60.00,269.00
2023-01-31 15:30:00,13.00,101.8,60.00,243.00
2023-01-31 15:45:00,12.90,101.8,60.00,230.00
2023-01-31 16:00:00,12.70,101.8,60.00,205.00
2023-01-31 16:15:00,12.60,101.8,60.00,186.00
2023-01-31 16:30:00,12.40,101.7,70.00,97.00
2023-01-31 16:45:00,12.00,101.7,70.00,31.00
2023-01-31 17:00:00,11.60,101.7,70.00,28.00
2023-01-31 17:15:00,11.30,101.7,70.00,23.00
2023-01-31 17:30:00,11.00,101.7,70.00,17.00
2023-01-31 17:45:00,10.70,101.7,70.00,11.00
2023-01-31 18:00:00,10.30,101.7,70.00,4.00
2023-01-31 18:15:00,9.90,101.8,70.00,0.00
2023-01-31 18:30:00,9.60,101.8,80.00,0.00
2023-01-31 18:45:00,9.10,101.8,80.00,0.00
2023-01-31 19:00:00,8.60,101.8,80.00,0.00
2023-01-31 19:15:00,8.20,101.8,80.00,0.00
2023-01-31 19:30:00,7.90,101.8,80.00,0.00
2023-01-31 19:45:00,7.80,101.8,80.00,0.00
2023-01-31 20:00:00,7.80,101.8,80.00,0.00
2023-01-31 20:15:00,7.60,101.7,90.00,0.00
2023-01-31 20:30:00,7.50,101.7,90.00,0.00
2023-01-31 20:45:00,7.40,101.7,90.00,0.00
2023-01-31 21:00:00,7.40,101.7,90.00,0.00
2023-01-31 21:15:00,7.20,101.7,90.00,0.00
2023-01-31 21:30:00,6.70,101.8,90.00,0.00
2023-01-31 21:45:00,6.50,101.8,90.00,0.00
2023-01-31 22:00:00,6.50,101.8,90.00,0.00
2023-01-31 22:15:00,6.30,101.8,90.00,0.00
2023-01-31 22:30:00,6.10,101.7,90.00,0.00
2023-01-31 22:45:00,5.80,101.7,90.00,0.00
2023-01-31 23:00:00,5.70,101.7,90.00,0.00
2023-01-31 23:15:00,5.50,101.7,90.00,0.00
2023-01-31 23:30:00,5.30,101.7,90.00,0.00
2023-01-31 23:45:00,5.20,101.7,90.00,0.00
2023-02-01 00:00:00,5.20,101.8,90.00,0.00
2023-02-01 00:15:00,5.20,101.7,90.00,0.00
2023-02-01 00:30:00,5.10,101.7,90.00,0.00
2023-02-01 00:45:00,5.30,101.7,90.00,0.00
2023-02-01 01:00:00,5.00,101.7,90.00,0.00
2023-02-01 01:15:00,5.00,101.7,90.00,0.00
2023-02-01 01:30:00,4.70,101.7,90.00,0.00
2023-02-01 01:45:00,4.30,101.7,90.00,0.00
2023-02-01 02:00:00,4.10,101.7,90.00,0.00
2023-02-01 02:15:00,4.20,101.7,90.00,0.00
2023-02-01 02:30:00,4.40,101.7,90.00,0.00
2023-02-01 02:45:00,4.40,101.7,90.00,0.00
2023-02-01 03:00:00,4.30,101.7,90.00,0.00
2023-02-01 03:15:00,4.00,101.7,90.00,0.00
2023-02-01 03:30:00,4.30,101.7,90.00,0.00
2023-02-01 03:45:00,4.40,101.7,90.00,0.00
2023-02-01 04:00:00,4.50,101.7,80.00,0.00
2023-02-01 04:15:00,4.50,101.7,80.00,0.00
2023-02-01 04:30:00,4.40,101.7,80.00,0.00
2023-02-01 04:45:00,5.00,101.7,80.00,0.00
2023-02-01 05:00:00,4.80,101.6,80.00,0.00
2023-02-01 05:15:00,4.90,101.6,80.00,0.00
2023-02-01 05:30:00,4.80,101.6,80.00,0.00
2023-02-01 05:45:00,5.10,101.6,80.00,0.00
2023-02-01 06:00:00,5.20,101.6,80.00,0.00
2023-02-01 06:15:00,5.40,101.6,80.00,0.00
2023-02-01 06:30:00,5.50,101.6,80.00,0.00
2023-02-01 06:45:00,5.40,101.6,80.00,0.00
2023-02-01 07:00:00,5.40,101.6,80.00,0.00
2023-02-01 07:15:00,5.70,101.7,80.00,0.00
2023-02-01 07:30:00,5.90,101.7,70.00,0.00
2023-02-01 07:45:00,5.80,101.7,80.00,0.00
2023-02-01 08:00:00,5.60,101.7,80.00,3.00
2023-02-01 08:15:00,5.50,101.7,80.00,8.00
2023-02-01 08:30:00,5.70,101.7,80.00,12.00
2023-02-01 08:45:00,5.90,101.7,80.00,15.00
2023-02-01 09:00:00,6.10,101.7,80.00,33.00
2023-02-01 09:15:00,6.60,101.7,80.00,19.00
2023-02-01 09:30:00,7.30,101.7,70.00,20.00
2023-02-01 09:45:00,7.90,101.7,70.00,21.00
2023-02-01 10:00:00,8.30,101.8,70.00,21.00
2023-02-01 10:15:00,8.80,101.7,70.00,142.00
2023-02-01 10:30:00,9.40,101.7,70.00,266.00
2023-02-01 10:45:00,9.90,101.7,70.00,293.00
2023-02-01 11:00:00,10.10,101.8,70.00,313.00
2023-02-01 11:15:00,10.80,101.8,70.00,299.00
2023-02-01 11:30:00,11.00,101.8,60.00,315.00
2023-02-01 11:45:00,11.30,101.8,60.00,366.00
2023-02-01 12:00:00,11.80,101.7,60.00,386.00
2023-02-01 12:15:00,12.30,101.7,60.00,389.00
2023-02-01 12:30:00,12.60,101.7,60.00,372.00
2023-02-01 12:45:00,12.80,101.7,60.00,352.00
2023-02-01 13:00:00,13.20,101.7,60.00,387.00
2023-02-01 13:15:00,13.60,101.6,60.00,415.00
2023-02-01 13:30:00,13.70,101.6,60.00,419.00
2023-02-01 13:45:00,13.90,101.6,50.00,414.00
2023-02-01 14:00:00,14.10,101.6,50.00,404.00
2023-02-01 14:15:00,14.60,101.6,50.00,392.00
2023-02-01 14:30:00,14.70,101.5,50.00,359.00
2023-02-01 14:45:00,14.90,101.5,50.00,341.00
2023-02-01 15:00:00,14.90,101.5,50.00,303.00
2023-02-01 15:15:00,15.10,101.5,50.00,278.00
2023-02-01 15:30:00,15.30,101.5,50.00,256.00
2023-02-01 15:45:00,15.30,101.5,50.00,238.00
2023-02-01 16:00:00,15.20,101.5,50.00,216.00
2023-02-01 16:15:00,15.20,101.5,50.00,195.00
2023-02-01 16:30:00,14.90,101.5,50.00,134.00
2023-02-01 16:45:00,14.70,101.5,50.00,40.00
2023-02-01 17:00:00,14.40,101.5,50.00,24.00
2023-02-01 17:15:00,13.90,101.5,50.00,21.00
2023-02-01 17:30:00,13.00,101.5,60.00,17.00
2023-02-01 17:45:00,12.50,101.6,60.00,10.00
2023-02-01 18:00:00,11.90,101.6,60.00,4.00
2023-02-01 18:15:00,11.30,101.6,60.00,1.00
2023-02-01 18:30:00,10.50,101.6,70.00,0.00
2023-02-01 18:45:00,10.10,101.6,70.00,0.00
2023-02-01 19:00:00,9.80,101.6,70.00,0.00
2023-02-01 19:15:00,9.50,101.6,70.00,0.00
2023-02-01 19:30:00,9.30,101.6,70.00,0.00
2023-02-01 19:45:00,9.00,101.6,70.00,0.00
2023-02-01 20:00:00,9.00,101.6,70.00,0.00
2023-02-01 20:15:00,8.80,101.6,80.00,0.00
2023-02-01 20:30:00,8.60,101.6,80.00,0.00
2023-02-01 20:45:00,8.60,101.6,80.00,0.00
2023-02-01 21:00:00,8.30,101.6,80.00,0.00
2023-02-01 21:15:00,8.20,101.6,80.00,0.00
2023-02-01 21:30:00,7.90,101.6,80.00,0.00
2023-02-01 21:45:00,8.00,101.6,80.00,0.00
2023-02-01 22:00:00,7.90,101.6,80.00,0.00
2023-02-01 22:15:00,7.50,101.6,80.00,0.00
2023-02-01 22:30:00,7.20,101.6,80.00,0.00
2023-02-01 22:45:00,6.90,101.6,80.00,0.00
2023-02-01 23:00:00,6.90,101.6,80.00,0.00
2023-02-01 23:15:00,6.80,101.6,80.00,0.00
2023-02-01 23:30:00,6.80,101.6,80.00,0.00
2023-02-01 23:45:00,6.60,101.6,80.00,0.00
2023-02-02 00:00:00,6.60,101.6,80.00,0.00
2023-02-02 00:15:00,6.30,101.6,80.00,0.00
2023-02-02 00:30:00,6.20,101.7,80.00,0.00
2023-02-02 00:45:00,6.30,101.7,80.00,0.00
2023-02-02 01:00:00,6.30,101.7,80.00,0.00
2023-02-02 01:15:00,6.20,101.6,80.00,0.00
2023-02-02 01:30:00,6.00,101.6,80.00,0.00
2023-02-02 01:45:00,5.90,101.6,80.00,0.00
2023-02-02 02:00:00,6.00,101.6,80.00,0.00
2023-02-02 02:15:00,6.10,101.6,80.00,0.00
2023-02-02 02:30:00,5.90,101.6,80.00,0.00
2023-02-02 02:45:00,5.90,101.6,80.00,0.00
2023-02-02 03:00:00,5.80,101.6,80.00,0.00
2023-02-02 03:15:00,5.90,101.6,80.00,0.00
2023-02-02 03:30:00,5.80,101.6,80.00,0.00
2023-02-02 03:45:00,5.90,101.6,80.00,0.00
2023-02-02 04:00:00,6.00,101.6,80.00,0.00
2023-02-02 04:15:00,6.20,101.6,80.00,0.00
2023-02-02 04:30:00,6.20,101.6,80.00,0.00
2023-02-02 04:45:00,6.30,101.6,80.00,0.00
2023-02-02 05:00:00,6.10,101.6,80.00,0.00
2023-02-02 05:15:00,6.00,101.6,80.00,0.00
2023-02-02 05:30:00,5.70,101.6,80.00,0.00
2023-02-02 05:45:00,5.40,101.6,80.00,0.00
2023-02-02 06:00:00,5.60,101.6,80.00,0.00
2023-02-02 06:15:00,5.60,101.6,80.00,0.00
2023-02-02 06:30:00,5.60,101.7,80.00,0.00
2023-02-02 06:45:00,5.60,101.7,80.00,0.00
2023-02-02 07:00:00,5.60,101.7,80.00,0.00
2023-02-02 07:15:00,5.60,101.7,80.00,0.00
2023-02-02 07:30:00,5.50,101.7,80.00,0.00
2023-02-02 07:45:00,5.50,101.7,80.00,0.00
2023-02-02 08:00:00,5.50,101.7,80.00,4.00
2023-02-02 08:15:00,5.50,101.7,80.00,8.00
2023-02-02 08:30:00,5.80,101.7,80.00,12.00
2023-02-02 08:45:00,6.10,101.7,80.00,15.00
2023-02-02 09:00:00,6.30,101.7,80.00,36.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-02 09:15:00,6.60,101.7,70.00,19.00
2023-02-03 09:30:00,7.40,102.1,70.00,21.00
2023-02-03 09:45:00,7.90,102.1,70.00,22.00
2023-02-03 10:00:00,8.50,102.1,70.00,23.00
2023-02-03 10:15:00,9.10,102.1,70.00,119.00
2023-02-03 10:30:00,10.10,102.1,70.00,268.00
2023-02-03 10:45:00,11.10,102.1,70.00,297.00
2023-02-03 11:00:00,12.00,102.1,70.00,315.00
2023-02-03 11:15:00,12.70,102.1,60.00,305.00
2023-02-03 11:30:00,13.60,102.1,60.00,319.00
2023-02-03 11:45:00,14.00,102.1,60.00,371.00
2023-02-03 12:00:00,14.30,102.1,50.00,393.00
2023-02-03 12:15:00,15.00,102.1,50.00,397.00
2023-02-03 12:30:00,15.40,102.1,50.00,378.00
2023-02-03 12:45:00,15.60,102.1,50.00,355.00
2023-02-03 13:00:00,16.10,102.0,50.00,389.00
2023-02-03 13:15:00,16.90,102.0,50.00,417.00
2023-02-03 13:30:00,17.10,102.0,40.00,420.00
2023-02-03 13:45:00,17.70,102.0,40.00,414.00
2023-02-03 14:00:00,18.20,102.0,40.00,401.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
2023-02-03 14:15:00,17.60,102.0,50.00,381.00
