datahora;temperatura;radiacao
17/10/2021 07:47;17.4;1
17/10/2021 08:02;17.5;3
17/10/2021 08:17;17.5;9
17/10/2021 08:32;17.6;31
17/10/2021 08:47;17.7;32
17/10/2021 09:02;17.8;60
17/10/2021 09:17;18;69
17/10/2021 09:32;18.2;57
17/10/2021 09:47;18.3;75
17/10/2021 10:02;18.5;89
17/10/2021 10:17;18.6;125
17/10/2021 10:32;18.8;139
17/10/2021 10:47;18.9;128
17/10/2021 11:02;19.2;106
17/10/2021 11:17;19.3;101
17/10/2021 11:32;19;179
17/10/2021 11:47;19.3;116
17/10/2021 12:02;19.2;109
17/10/2021 12:17;19.2;140
17/10/2021 12:32;19.4;91
17/10/2021 12:47;19.3;145
17/10/2021 13:02;19.4;192
17/10/2021 13:17;19.9;132
17/10/2021 13:32;20;98
17/10/2021 13:47;20.1;119
17/10/2021 14:02;20.3;90
17/10/2021 14:17;20.2;110
17/10/2021 14:32;20;99
17/10/2021 14:47;19.8;62
17/10/2021 15:02;19.6;59
17/10/2021 15:17;19.3;62
17/10/2021 15:32;19.2;48
17/10/2021 15:47;19.2;34
17/10/2021 16:02;19.2;29
17/10/2021 16:17;19.1;33
17/10/2021 16:32;19.1;32
17/10/2021 16:47;19;43
17/10/2021 17:02;19;32
17/10/2021 17:17;18.9;23
17/10/2021 17:32;18.8;23
17/10/2021 17:47;18.8;24
17/10/2021 18:02;18.9;11
17/10/2021 18:17;18.9;4
17/10/2021 18:32;18.9;2
17/10/2021 18:47;18.9;0
17/10/2021 19:02;18.9;0
17/10/2021 19:17;19;0
17/10/2021 19:32;19.1;0
17/10/2021 19:47;19.1;0
17/10/2021 20:02;19.1;0
17/10/2021 20:17;19.1;0
17/10/2021 20:32;19.1;0
17/10/2021 20:47;19.1;0
17/10/2021 21:02;19.1;0
17/10/2021 21:17;19.1;0
17/10/2021 21:32;19.1;0
17/10/2021 21:47;19.1;0
17/10/2021 22:02;19.1;0
17/10/2021 22:17;19.1;0
17/10/2021 22:32;19.1;0
17/10/2021 22:47;19.2;0
17/10/2021 23:02;19.2;0
17/10/2021 23:17;19.2;0
17/10/2021 23:32;19.2;0
17/10/2021 23:47;19.1;0
18/10/2021 00:02;19.1;0
18/10/2021 00:17;19.1;0
18/10/2021 00:32;19.1;0
18/10/2021 00:47;19.1;0
18/10/2021 01:02;19.1;0
18/10/2021 01:17;19.1;0
18/10/2021 01:32;19.1;0
18/10/2021 01:47;19;0
18/10/2021 02:02;19;0
18/10/2021 02:17;19;0
18/10/2021 02:32;19;0
18/10/2021 02:47;19;0
18/10/2021 03:02;19;0
18/10/2021 03:17;19;0
18/10/2021 03:32;19;0
18/10/2021 03:47;19;0
18/10/2021 04:02;19;0
18/10/2021 04:17;19;0
18/10/2021 04:32;19;0
18/10/2021 04:47;19;0
18/10/2021 05:02;18.9;0
18/10/2021 05:17;18.9;0
18/10/2021 05:32;18.9;0
18/10/2021 05:47;18.9;0
18/10/2021 06:02;18.9;0
18/10/2021 06:17;18.9;0
18/10/2021 06:32;18.9;0
18/10/2021 06:47;18.8;0
18/10/2021 07:02;18.8;0
18/10/2021 07:17;18.7;0
18/10/2021 07:32;18.6;0
18/10/2021 07:47;18.6;0
18/10/2021 08:02;18.5;2
18/10/2021 08:17;18.5;11
18/10/2021 08:32;18.5;28
18/10/2021 08:47;18.6;56
18/10/2021 09:02;18.7;61
18/10/2021 09:17;18.8;86
18/10/2021 09:32;19;93
18/10/2021 09:47;19.1;129
18/10/2021 10:02;19.3;154
18/10/2021 10:17;19.5;177
18/10/2021 10:32;19.8;180
18/10/2021 10:47;20.2;148
18/10/2021 11:02;20.4;286
18/10/2021 11:17;20.7;338
18/10/2021 11:32;21;255
18/10/2021 11:47;20.6;231
18/10/2021 12:02;20.4;331
18/10/2021 12:17;20.8;432
18/10/2021 12:32;20.8;305
18/10/2021 12:47;21.1;403
18/10/2021 13:02;21.1;405
18/10/2021 13:17;21.4;398
18/10/2021 13:32;21.6;378
18/10/2021 13:47;22;519
18/10/2021 14:02;22.4;376
18/10/2021 14:17;22.6;485
18/10/2021 14:32;22.4;386
18/10/2021 14:47;22.2;381
18/10/2021 15:02;22.4;411
18/10/2021 15:17;22.7;360
18/10/2021 15:32;22.9;261
18/10/2021 15:47;22.9;266
18/10/2021 16:02;22.7;333
18/10/2021 16:17;22.8;314
18/10/2021 16:32;22.9;229
18/10/2021 16:47;22.4;219
18/10/2021 17:02;22.4;230
18/10/2021 17:17;22.3;214
18/10/2021 17:32;22.3;147
18/10/2021 17:47;21.8;82
18/10/2021 18:02;21.4;63
18/10/2021 18:17;20.8;45
18/10/2021 18:32;20.4;33
18/10/2021 18:47;19.9;15
18/10/2021 19:02;19.6;5
18/10/2021 19:17;19.3;0
18/10/2021 19:32;19.1;0
18/10/2021 19:47;18.8;0
18/10/2021 20:02;18.6;0
18/10/2021 20:17;18.3;0
18/10/2021 20:32;18.1;0
18/10/2021 20:47;17.9;0
18/10/2021 21:02;17.7;0
18/10/2021 21:17;17.6;0
18/10/2021 21:32;17.6;0
18/10/2021 21:47;17.5;0
18/10/2021 22:02;17.3;0
18/10/2021 22:17;17.1;0
18/10/2021 22:32;17;0
18/10/2021 22:47;17;0
18/10/2021 23:02;17.2;0
18/10/2021 23:17;17.1;0
18/10/2021 23:32;17.1;0
18/10/2021 23:47;17.2;0
19/10/2021 00:02;17.2;0
19/10/2021 00:17;17.2;0
19/10/2021 00:32;17.2;0
19/10/2021 00:47;17;0
19/10/2021 01:02;17;0
19/10/2021 01:17;17;0
19/10/2021 01:32;17.1;0
19/10/2021 01:47;17;0
19/10/2021 02:02;16.8;0
19/10/2021 02:17;16.8;0
19/10/2021 02:32;16.7;0
19/10/2021 02:47;16.7;0
19/10/2021 03:02;16.6;0
19/10/2021 03:17;16.5;0
19/10/2021 03:32;16.4;0
19/10/2021 03:47;16.2;0
19/10/2021 04:02;16.3;0
19/10/2021 04:17;16.2;0
19/10/2021 04:32;16.1;0
19/10/2021 04:47;16.1;0
19/10/2021 05:02;16.1;0
19/10/2021 05:17;16.1;0
19/10/2021 05:32;15.9;0
19/10/2021 05:47;16;0
19/10/2021 06:02;16.2;0
19/10/2021 06:17;16.1;0
19/10/2021 06:32;16.2;0
19/10/2021 06:47;15.8;0
19/10/2021 07:02;15.6;0
19/10/2021 07:17;15.6;0
19/10/2021 07:32;15.7;0
19/10/2021 07:47;15.7;1
19/10/2021 08:02;15.6;5
19/10/2021 08:17;15.8;13
19/10/2021 08:32;15.9;19
19/10/2021 08:47;15.9;25
19/10/2021 09:02;16.1;44
19/10/2021 09:17;16.7;139
19/10/2021 09:32;17.5;180
19/10/2021 09:47;18.3;213
19/10/2021 10:02;18.7;49
19/10/2021 10:17;18.8;41
19/10/2021 10:32;19;43
19/10/2021 10:47;19.5;44
19/10/2021 11:02;20;294
19/10/2021 11:17;21.1;402
19/10/2021 11:32;22.2;433
19/10/2021 11:47;23.3;435
19/10/2021 12:02;24;418
19/10/2021 12:17;24.7;484
19/10/2021 12:32;25.2;514
19/10/2021 12:47;25.8;510
19/10/2021 13:02;26.5;477
19/10/2021 13:17;27.1;467
19/10/2021 13:32;27.1;514
19/10/2021 13:47;27;540
19/10/2021 14:02;27;540
19/10/2021 14:17;27;530
19/10/2021 14:32;27.2;509
19/10/2021 14:47;27.1;479
19/10/2021 15:02;27.1;450
19/10/2021 15:17;27;415
19/10/2021 15:32;26.9;379
19/10/2021 15:47;26.5;374
19/10/2021 16:02;26.1;346
19/10/2021 16:17;25.2;327
19/10/2021 16:32;25.1;304
19/10/2021 16:47;24.4;262
19/10/2021 17:02;23.1;126
19/10/2021 17:17;22.6;119
19/10/2021 17:32;22.6;91
19/10/2021 17:47;22.8;42
19/10/2021 18:02;22.6;34
19/10/2021 18:17;22.5;26
19/10/2021 18:32;22.3;12
19/10/2021 18:47;22;5
19/10/2021 19:02;21.7;1
19/10/2021 19:17;21.5;0
19/10/2021 19:32;21.2;0
19/10/2021 19:47;21;0
19/10/2021 20:02;20.8;0
19/10/2021 20:17;20.6;0
19/10/2021 20:32;20.5;0
19/10/2021 20:47;20.4;0
19/10/2021 21:02;20.4;0
21/10/2021 09:14;19.6;0
21/10/2021 09:17;14.8;67
21/10/2021 09:32;14.9;78
21/10/2021 09:47;15.1;118
21/10/2021 10:02;15.4;110
21/10/2021 10:17;15.6;141
21/10/2021 10:32;15.8;184
21/10/2021 10:47;16.2;224
21/10/2021 11:02;16.4;236
21/10/2021 11:17;16.6;240
21/10/2021 11:32;16.9;350
21/10/2021 11:47;17.2;320
21/10/2021 12:02;17.4;387
21/10/2021 12:17;17.8;360
21/10/2021 12:32;18;490
21/10/2021 12:47;18.4;589
21/10/2021 13:02;18.6;393
21/10/2021 13:17;18.4;376
21/10/2021 13:32;18.4;480
21/10/2021 13:47;18.9;609
21/10/2021 14:02;19.1;357
21/10/2021 14:17;19;393
21/10/2021 14:32;19;479
21/10/2021 14:47;19.2;494
21/10/2021 15:02;19.1;335
21/10/2021 15:17;19;428
21/10/2021 15:32;19.2;383
21/10/2021 15:47;19;441
21/10/2021 16:02;19.2;390
21/10/2021 16:17;18.9;335
21/10/2021 16:32;18.7;339
21/10/2021 16:47;18.6;304
21/10/2021 17:02;18.3;252
21/10/2021 17:17;18;225
21/10/2021 17:32;17.6;61
21/10/2021 17:47;17.1;31
21/10/2021 18:02;16.6;28
21/10/2021 18:17;16.3;22
21/10/2021 18:32;16;16
21/10/2021 18:47;15.7;8
21/10/2021 19:02;15.4;1
21/10/2021 19:17;15.2;0
21/10/2021 19:32;15;0
21/10/2021 19:47;14.8;0
21/10/2021 20:02;14.7;0
21/10/2021 20:17;14.5;0
21/10/2021 20:32;14.3;0
21/10/2021 20:47;14;0
21/10/2021 21:02;14;0
21/10/2021 21:17;13.8;0
21/10/2021 21:32;13.8;0
21/10/2021 21:47;13.6;0
21/10/2021 22:02;13.4;0
21/10/2021 22:17;13.3;0
21/10/2021 22:32;13;0
21/10/2021 22:47;12.8;0
21/10/2021 23:02;12.8;0
21/10/2021 23:17;12.4;0
21/10/2021 23:32;12.9;0
21/10/2021 23:47;12.3;0
22/10/2021 00:02;12.2;0
22/10/2021 00:17;12.6;0
22/10/2021 00:32;12.8;0
22/10/2021 00:47;12.6;0
22/10/2021 01:02;12;0
22/10/2021 01:17;11.8;0
22/10/2021 01:32;11.7;0
22/10/2021 01:47;11.6;0
22/10/2021 02:02;11.5;0
22/10/2021 02:17;11.3;0
22/10/2021 02:32;11.4;0
22/10/2021 02:47;11.6;0
22/10/2021 03:02;11.4;0
22/10/2021 03:17;11.3;0
22/10/2021 03:32;11.2;0
22/10/2021 03:47;11.2;0
22/10/2021 04:02;10.9;0
22/10/2021 04:17;10.7;0
22/10/2021 04:32;10.5;0
22/10/2021 04:47;10.6;0
22/10/2021 05:02;10.4;0
22/10/2021 05:17;10.4;0
22/10/2021 05:32;10.3;0
22/10/2021 05:47;10.3;0
22/10/2021 06:02;10.5;0
22/10/2021 06:17;10.3;0
22/10/2021 06:32;10.1;0
22/10/2021 06:47;10;0
22/10/2021 07:02;9.7;0
22/10/2021 07:17;9.8;0
22/10/2021 07:32;9.5;0
22/10/2021 07:47;9.6;0
22/10/2021 08:02;9.7;4
22/10/2021 08:17;9.8;9
22/10/2021 08:32;9.6;14
22/10/2021 08:47;9.7;18
22/10/2021 09:02;9.9;22
25/10/2021 11:30;13.1;32
25/10/2021 11:32;17.8;569
25/10/2021 11:47;18;319
25/10/2021 12:02;18;258
25/10/2021 12:17;17.9;350
25/10/2021 12:32;18.2;235
25/10/2021 12:47;18.1;228
25/10/2021 13:02;18;306
25/10/2021 13:17;18.4;418
25/10/2021 13:32;18.9;340
25/10/2021 13:47;19.4;497
25/10/2021 14:02;20.2;513
25/10/2021 14:17;20.3;507
25/10/2021 14:32;20.6;497
25/10/2021 14:47;20.7;461
25/10/2021 15:02;20.9;434
25/10/2021 15:17;20.4;408
25/10/2021 15:32;20.5;370
25/10/2021 15:47;20.2;346
25/10/2021 16:02;20.4;324
25/10/2021 16:17;20.4;308
25/10/2021 16:32;19.9;285
25/10/2021 16:47;19.5;259
25/10/2021 17:02;19.3;226
25/10/2021 17:17;19.2;188
25/10/2021 17:32;18.8;43
25/10/2021 17:47;18.1;30
25/10/2021 18:02;17.8;24
25/10/2021 18:17;17.4;18
25/10/2021 18:32;17;11
25/10/2021 18:47;16.6;3
25/10/2021 19:02;16.3;0
25/10/2021 19:17;15.9;0
25/10/2021 19:32;15.7;0
25/10/2021 19:47;15.4;0
25/10/2021 20:02;15.1;0
25/10/2021 20:17;14.8;0
25/10/2021 20:32;14.5;0
25/10/2021 20:47;14.3;0
25/10/2021 21:02;14.2;0
25/10/2021 21:17;14.1;0
25/10/2021 21:32;13.8;0
25/10/2021 21:47;13.8;0
25/10/2021 22:02;13.6;0
25/10/2021 22:17;13.4;0
25/10/2021 22:32;13.3;0
25/10/2021 22:47;13.1;0
25/10/2021 23:02;13;0
25/10/2021 23:17;12.9;0
25/10/2021 23:32;12.8;0
25/10/2021 23:47;12.6;0
26/10/2021 00:02;12.7;0
26/10/2021 00:17;12.9;0
26/10/2021 00:32;12.7;0
26/10/2021 00:47;12.6;0
26/10/2021 01:02;12.3;0
26/10/2021 01:17;12.3;0
26/10/2021 01:32;12.1;0
26/10/2021 01:47;12;0
26/10/2021 02:02;12;0
26/10/2021 02:17;11.9;0
26/10/2021 02:32;11.8;0
26/10/2021 02:47;11.7;0
26/10/2021 03:02;11.5;0
26/10/2021 03:17;11.4;0
26/10/2021 03:32;11.4;0
26/10/2021 03:47;11.4;0
26/10/2021 04:02;11.3;0
26/10/2021 04:17;11;0
26/10/2021 04:32;11;0
26/10/2021 04:47;11;0
26/10/2021 05:02;10.9;0
26/10/2021 05:17;10.8;0
26/10/2021 05:32;10.8;0
26/10/2021 05:47;10.8;0
26/10/2021 06:02;10.6;0
26/10/2021 06:17;10.7;0
26/10/2021 06:32;10.4;0
26/10/2021 06:47;10.2;0
26/10/2021 07:02;10.1;0
26/10/2021 07:17;10;0
26/10/2021 07:32;10.2;0
26/10/2021 07:47;10.4;0
26/10/2021 08:02;10.1;2
26/10/2021 08:17;10.2;8
26/10/2021 08:32;10.9;13
26/10/2021 08:47;11.5;17
26/10/2021 09:02;11.9;21
26/10/2021 09:17;12.3;67
26/10/2021 09:32;13;175
26/10/2021 09:47;13.8;103
26/10/2021 10:02;14.1;30
26/10/2021 10:17;14.6;28
26/10/2021 10:32;15.2;30
26/10/2021 10:47;15.8;101
26/10/2021 11:02;16.3;364
26/10/2021 11:17;17;363
26/10/2021 11:32;17.5;398
26/10/2021 11:47;18;396
26/10/2021 12:02;18.4;417
26/10/2021 12:17;19;481
26/10/2021 12:32;19.5;504
26/10/2021 12:47;20;487
26/10/2021 13:02;20.3;440
26/10/2021 13:17;21.1;464
26/10/2021 13:32;21.4;507
26/10/2021 13:47;21.8;531
26/10/2021 14:02;22.2;523
26/10/2021 14:17;22.4;513
26/10/2021 14:32;22.6;492
26/10/2021 14:47;23.3;460
26/10/2021 15:02;23.5;438
26/10/2021 15:17;23.4;404
26/10/2021 15:32;24;379
26/10/2021 15:47;23.8;301
26/10/2021 16:02;24.1;300
26/10/2021 16:17;24.2;290
26/10/2021 16:32;24.1;272
26/10/2021 16:47;23.2;256
26/10/2021 17:02;22.5;218
26/10/2021 17:17;22.1;164
26/10/2021 17:32;21.3;47
26/10/2021 17:47;20.5;34
26/10/2021 18:02;20;27
26/10/2021 18:17;19.2;22
26/10/2021 18:32;18.8;13
26/10/2021 18:47;18.6;4
26/10/2021 19:02;18;1
26/10/2021 19:17;17.5;0
26/10/2021 19:32;17.2;0
26/10/2021 19:47;16.9;0
26/10/2021 20:02;16.7;0
26/10/2021 20:17;16.4;0
26/10/2021 20:32;16.1;0
26/10/2021 20:47;16;0
26/10/2021 21:02;15.8;0
26/10/2021 21:17;15.4;0
26/10/2021 21:32;15.1;0
26/10/2021 21:47;15.1;0
26/10/2021 22:02;15.1;0
26/10/2021 22:17;15;0
26/10/2021 22:32;14.7;0
26/10/2021 22:47;14.8;0
26/10/2021 23:02;14.9;0
26/10/2021 23:17;14.8;0
26/10/2021 23:32;14.2;0
26/10/2021 23:47;13.9;0
27/10/2021 00:02;13.8;0
27/10/2021 00:17;13.6;0
27/10/2021 00:32;13.5;0
27/10/2021 00:47;13.4;0
27/10/2021 01:02;13.2;0
27/10/2021 01:17;13.2;0
27/10/2021 01:32;13;0
27/10/2021 01:47;13.1;0
27/10/2021 02:02;12.7;0
27/10/2021 02:17;12.9;0
27/10/2021 02:32;13;0
27/10/2021 02:47;12.8;0
27/10/2021 03:02;12.6;0
27/10/2021 03:17;12.5;0
27/10/2021 03:32;12.7;0
27/10/2021 03:47;12.8;0
27/10/2021 04:02;12.7;0
27/10/2021 04:17;12.5;0
27/10/2021 04:32;12.2;0
27/10/2021 04:47;12.1;0
27/10/2021 05:02;12;0
27/10/2021 05:17;12;0
27/10/2021 05:32;11.8;0
27/10/2021 05:47;12;0
27/10/2021 06:02;12.1;0
27/10/2021 06:17;12.5;0
27/10/2021 06:32;12.3;0
27/10/2021 06:47;12.2;0
27/10/2021 07:02;12.1;0
27/10/2021 07:17;12;0
27/10/2021 07:32;12;0
27/10/2021 07:47;11.9;0
27/10/2021 08:02;11.9;2
27/10/2021 08:17;11.9;7
27/10/2021 08:32;11.9;13
27/10/2021 08:47;12.1;17
27/10/2021 09:02;12.4;21
27/10/2021 09:17;12.9;31
27/10/2021 09:32;13.7;145
27/10/2021 09:47;14.4;79
27/10/2021 10:02;14.7;30
27/10/2021 10:17;15;32
27/10/2021 10:32;15.3;33
27/10/2021 10:47;15.6;117
27/10/2021 11:02;16.3;354
27/10/2021 11:17;17.6;385
27/10/2021 11:32;18.4;403
27/10/2021 11:47;19.1;388
27/10/2021 12:02;19.8;409
27/10/2021 12:17;20.6;469
27/10/2021 12:32;21.4;488
27/10/2021 12:47;22;482
27/10/2021 13:02;22.3;450
27/10/2021 13:17;22.8;451
27/10/2021 13:32;22.7;492
27/10/2021 13:47;22.9;512
27/10/2021 14:02;23.4;511
27/10/2021 14:17;23.6;499
27/10/2021 14:32;23.7;482
27/10/2021 14:47;23.7;455
27/10/2021 15:02;23.1;428
27/10/2021 15:17;23.1;397
27/10/2021 15:32;23.1;371
27/10/2021 15:47;23.4;340
27/10/2021 16:02;23.1;315
27/10/2021 16:17;22.4;300
27/10/2021 16:32;22.3;281
27/10/2021 16:47;22.2;256
27/10/2021 17:02;22.1;221
27/10/2021 17:17;22;173
27/10/2021 17:32;21.6;31
27/10/2021 17:47;21;28
27/10/2021 18:02;20.5;23
27/10/2021 18:17;20.2;17
27/10/2021 18:32;19.8;9
27/10/2021 18:47;19.5;3
27/10/2021 19:02;18.8;0
27/10/2021 19:17;18.1;0
27/10/2021 19:32;17.9;0
27/10/2021 19:47;17.1;0
27/10/2021 20:02;16.8;0
27/10/2021 20:17;16.5;0
27/10/2021 20:32;15.9;0
27/10/2021 20:47;15.5;0
27/10/2021 21:02;15.3;0
27/10/2021 21:17;14.9;0
27/10/2021 21:32;14.8;0
27/10/2021 21:47;15;0
27/10/2021 22:02;14.7;0
27/10/2021 22:17;14.6;0
27/10/2021 22:32;14.3;0
27/10/2021 22:47;14.2;0
27/10/2021 23:02;14;0
27/10/2021 23:17;13.8;0
27/10/2021 23:32;13.6;0
27/10/2021 23:47;13.3;0
28/10/2021 00:02;13.2;0
28/10/2021 00:17;13.1;0
28/10/2021 00:32;12.9;0
28/10/2021 00:47;12.8;0
28/10/2021 01:02;12.6;0
28/10/2021 01:17;12.4;0
28/10/2021 01:32;12.2;0
28/10/2021 01:47;12.3;0
28/10/2021 02:02;12.1;0
28/10/2021 02:17;11.7;0
28/10/2021 02:32;11.4;0
28/10/2021 02:47;11.4;0
28/10/2021 03:02;11.4;0
28/10/2021 03:17;11.5;0
28/10/2021 03:32;11.9;0
28/10/2021 03:47;12;0
28/10/2021 04:02;12;0
28/10/2021 04:17;11.6;0
28/10/2021 04:32;11.6;0
28/10/2021 04:47;11.6;0
28/10/2021 05:02;11.3;0
28/10/2021 05:17;11.1;0
28/10/2021 05:32;10.8;0
28/10/2021 05:47;10.7;0
28/10/2021 06:02;10.6;0
28/10/2021 06:17;11.3;0
28/10/2021 06:32;10.9;0
28/10/2021 06:47;11;0
28/10/2021 07:02;10.4;0
28/10/2021 07:17;10.1;0
28/10/2021 07:32;9.9;0
28/10/2021 07:47;9.8;0
28/10/2021 08:02;10;6
28/10/2021 08:17;10.4;17
28/10/2021 08:32;10.9;31
28/10/2021 08:47;11.1;44
28/10/2021 09:02;11.3;56
28/10/2021 09:17;11.5;72
28/10/2021 09:32;11.8;113
28/10/2021 09:47;12.2;117
28/10/2021 10:02;12.7;129
28/10/2021 10:17;13.3;111
28/10/2021 10:32;13.8;100
28/10/2021 10:47;14.1;198
28/10/2021 11:02;15.1;263
28/10/2021 11:17;15.9;283
28/10/2021 11:32;16.6;403
28/10/2021 11:47;17.7;363
28/10/2021 12:02;18.4;293
28/10/2021 12:17;19.1;441
28/10/2021 12:32;19.7;486
28/10/2021 12:47;20;424
28/10/2021 13:02;19.6;377
28/10/2021 13:17;19.4;362
28/10/2021 13:32;19.1;404
28/10/2021 13:47;19.3;470
28/10/2021 14:02;19.4;391
28/10/2021 14:17;19.1;357
28/10/2021 14:32;19.1;283
28/10/2021 14:47;19.1;228
28/10/2021 15:02;18.9;204
28/10/2021 15:17;18.7;188
28/10/2021 15:32;18.5;150
28/10/2021 15:47;18.1;122
28/10/2021 16:02;17.9;100
28/10/2021 16:17;17.7;87
28/10/2021 16:32;17.7;78
28/10/2021 16:47;17.7;64
28/10/2021 17:02;17.7;54
28/10/2021 17:17;17.5;30
28/10/2021 17:32;17.4;23
28/10/2021 17:47;17.4;12
28/10/2021 18:02;17.4;7
28/10/2021 18:17;17.3;4
28/10/2021 18:32;17.2;1
28/10/2021 18:47;17;0
28/10/2021 19:02;16.9;0
28/10/2021 19:17;16.7;0
28/10/2021 19:32;16.5;0
28/10/2021 19:47;16.4;0
28/10/2021 20:02;16.3;0
28/10/2021 20:17;16.1;0
28/10/2021 20:32;15.9;0
28/10/2021 20:47;15.8;0
28/10/2021 21:02;15.7;0
28/10/2021 21:17;15.7;0
28/10/2021 21:32;15.5;0
28/10/2021 21:47;15.4;0
28/10/2021 22:02;15.4;0
28/10/2021 22:17;15.6;0
28/10/2021 22:32;15.7;0
28/10/2021 22:47;15.8;0
28/10/2021 23:02;15.6;0
28/10/2021 23:17;15.1;0
28/10/2021 23:32;14.9;0
28/10/2021 23:47;15.4;0
29/10/2021 00:02;15.4;0
29/10/2021 00:17;15.3;0
29/10/2021 00:32;15.3;0
29/10/2021 00:47;15.1;0
29/10/2021 01:02;14.9;0
29/10/2021 01:17;14.8;0
29/10/2021 01:32;14.7;0
29/10/2021 01:47;14.7;0
29/10/2021 02:02;14.7;0
29/10/2021 02:17;14.8;0
29/10/2021 02:32;15;0
29/10/2021 02:47;15.4;0
29/10/2021 03:02;15.8;0
29/10/2021 03:17;16;0
29/10/2021 03:32;16.1;0
29/10/2021 19:06;15.9;0
29/10/2021 19:17;14.5;0
29/10/2021 19:32;14.8;0
29/10/2021 19:47;15.3;0
29/10/2021 20:02;15.6;0
29/10/2021 20:17;15.8;0
29/10/2021 20:32;16.1;0
29/10/2021 20:47;16.4;0
29/10/2021 21:02;17;0
29/10/2021 21:17;17.5;0
29/10/2021 21:32;17.8;0
29/10/2021 21:47;18;0
29/10/2021 22:02;18.2;0
29/10/2021 22:17;18.2;0
29/10/2021 22:32;18.3;0
29/10/2021 22:47;18.5;0
29/10/2021 23:02;18.5;0
29/10/2021 23:17;18.5;0
29/10/2021 23:32;18.6;0
29/10/2021 23:47;18.7;0
30/10/2021 00:02;18.7;0
30/10/2021 00:17;18.6;0
30/10/2021 00:32;18.2;0
30/10/2021 00:47;17.9;0
30/10/2021 01:02;17.5;0
30/10/2021 01:17;17.1;0
30/10/2021 01:32;16.8;0
30/10/2021 01:47;16.8;0
30/10/2021 02:02;16.6;0
30/10/2021 02:17;16.5;0
30/10/2021 02:32;16.3;0
30/10/2021 02:47;16.3;0
30/10/2021 03:02;16.3;0
30/10/2021 03:17;16.2;0
30/10/2021 03:32;16.1;0
30/10/2021 03:47;16;0
30/10/2021 04:02;15.9;0
30/10/2021 04:17;15.9;0
30/10/2021 04:32;15.9;0
30/10/2021 04:47;15.8;0
30/10/2021 05:02;15.7;0
30/10/2021 05:17;15.7;0
30/10/2021 05:32;15.8;0
30/10/2021 05:47;15.7;0
30/10/2021 06:02;15.6;0
30/10/2021 06:17;15.5;0
30/10/2021 06:32;15.3;0
30/10/2021 06:47;15.2;0
30/10/2021 07:02;15.2;0
30/10/2021 07:17;15.2;0
30/10/2021 07:32;15.2;0
30/10/2021 07:47;15.1;0
30/10/2021 08:02;15.2;0
30/10/2021 08:17;15.2;2
30/10/2021 08:32;15.1;11
30/10/2021 08:47;15.2;25
30/10/2021 09:02;15.2;41
30/10/2021 09:17;15.3;73
30/10/2021 09:32;15.5;96
30/10/2021 09:47;15.8;104
30/10/2021 10:02;16;108
30/10/2021 10:17;16.3;125
30/10/2021 10:32;16.6;121
30/10/2021 10:47;16.9;173
30/10/2021 11:02;17.3;284
30/10/2021 11:17;17.5;216
30/10/2021 11:32;17.6;196
30/10/2021 11:47;17.9;287
30/10/2021 12:02;18.1;225
30/10/2021 12:17;18;186
30/10/2021 12:32;18;212
30/10/2021 12:47;17.7;207
30/10/2021 13:02;17.9;310
30/10/2021 13:17;18.6;386
30/10/2021 13:32;18.6;276
30/10/2021 13:47;19.1;491
30/10/2021 14:02;19.1;412
30/10/2021 14:17;19.3;407
30/10/2021 14:32;19.6;523
30/10/2021 14:47;19.6;333
30/10/2021 15:02;19.1;223
30/10/2021 15:17;18.8;179
30/10/2021 15:32;18.7;101
30/10/2021 15:47;18.5;75
30/10/2021 16:02;18.1;69
30/10/2021 16:17;18;54
30/10/2021 16:32;18;56
30/10/2021 16:47;18;50
30/10/2021 17:02;17.9;64
30/10/2021 17:17;18;65
30/10/2021 17:32;18;59
30/10/2021 17:47;18;56
30/10/2021 18:02;18;48
30/10/2021 18:17;18;38
30/10/2021 18:32;17.9;14
30/10/2021 18:47;17.8;2
30/10/2021 19:02;17.6;0
30/10/2021 19:17;17.4;0
30/10/2021 19:32;17.4;0
30/10/2021 19:47;17.4;0
30/10/2021 20:02;17.4;0
30/10/2021 20:17;17.4;0
30/10/2021 20:32;17.3;0
30/10/2021 20:47;17.2;0
30/10/2021 21:02;17.2;0
30/10/2021 21:17;17.3;0
30/10/2021 21:32;17.6;0
30/10/2021 21:47;17.7;0
30/10/2021 22:02;17.8;0
30/10/2021 22:17;17.8;0
30/10/2021 22:32;17.9;0
30/10/2021 22:47;17.8;0
30/10/2021 23:02;17.6;0
30/10/2021 23:17;17.5;0
30/10/2021 23:32;17.3;0
30/10/2021 23:47;16.8;0
31/10/2021 00:02;16.7;0
31/10/2021 00:17;16.7;0
31/10/2021 00:32;17;0
31/10/2021 00:47;18.1;0
31/10/2021 01:02;18.3;0
31/10/2021 01:17;18.3;0
31/10/2021 01:32;18.2;0
31/10/2021 01:47;18.1;0
31/10/2021 02:02;18.2;0
31/10/2021 02:17;18.2;0
31/10/2021 02:32;18.2;0
31/10/2021 02:47;18.1;0
31/10/2021 03:02;18.1;0
31/10/2021 03:17;18.1;0
31/10/2021 03:32;18;0
31/10/2021 03:47;18.1;0
31/10/2021 04:02;18.3;0
31/10/2021 04:17;18.3;0
31/10/2021 04:32;18.4;0
31/10/2021 04:47;18.4;0
31/10/2021 05:02;18.4;0
31/10/2021 05:17;18.5;0
